road_id,idle_driver_count
"(2108483943, 4634174094)",4
"(570942078, 4648365666)",2
"(2541477146, 571460044)",1
"(570814388, 2541477146)",2
"(571460394, 4615479894)",1
"(414684665, 414684627)",2
"(414684665, 436862716)",1
"(2146675836, 4617370857)",1
"(436834073, 1846736107)",1
"(436834073, 436834069)",2
"(436831633, 414684723)",1
"(1846736107, 2108483850)",3
"(414684627, 414684665)",1
"(570942078, 570813008)",1
"(414684627, 2820731991)",3
"(2541477146, 570814388)",1
"(570814902, 436831618)",1
"(1846736107, 2108483937)",2
"(2146675836, 570814902)",1
"(571460394, 2818173978)",1
"(2108483937, 2818173978)",1
"(571460394, 4615535562)",1
"(570814902, 571457588)",1
"(2108483937, 2108483943)",1
"(436862716, 414684665)",1
"(2541477146, 570942078)",1
"(414684723, 436831633)",1
"(436831618, 570814902)",1
"(2818173978, 6264720413)",1
"(571457588, 4615535562)",1
"(2818173978, 571460394)",1
"(570814902, 2146675836)",1
"(436858838, 1829434133)",3
"(5283266673, 5271123139)",4
"(3677134957, 436858838)",3
"(5283266674, 436858756)",4
"(1829434133, 3677134957)",3
"(2527758701, 2108483863)",5
"(5283266673, 436867652)",2
"(1872054361, 2883072051)",1
"(2108483863, 2527758701)",8
"(436867652, 5283266673)",7
"(3677134957, 2883072051)",5
"(2825779575, 2108483943)",2
"(2527758701, 2108483943)",8
"(570812422, 1829434133)",2
"(5283266673, 5283266674)",2
"(5283266674, 5283266673)",4
"(2883072051, 3677134957)",3
"(5271123139, 5283266673)",1
"(570812422, 2108483863)",2
"(1829434133, 570812422)",4
"(2825779575, 436858756)",4
"(3677134957, 1829434133)",2
"(2108483943, 2527758701)",5
"(436858756, 1793919659)",2
"(2883072051, 1872054361)",3
"(1829434133, 436858838)",2
"(436858838, 3677134957)",1
"(436858756, 2825779575)",1
"(5283266673, 5404739385)",1
"(5404739385, 5283266673)",4
"(1793919659, 436858756)",1
"(436858756, 5283266674)",2
"(436837307, 2139941762)",1
"(4493459424, 2139941855)",3
"(2139941762, 2139941861)",4
"(4677565731, 4677565748)",1
"(436760124, 2139941903)",5
"(436866345, 4493459424)",4
"(4507373554, 436866345)",3
"(5168879192, 4677565731)",3
"(436837307, 436835405)",1
"(2139941888, 436689758)",2
"(5168879174, 2139941809)",2
"(436835405, 436877210)",3
"(436877210, 436835405)",2
"(4493459424, 2139941874)",1
"(436866345, 4507373554)",3
"(4677565748, 5168879171)",5
"(2139941809, 2139941874)",1
"(2139941903, 436835405)",3
"(436835405, 2139941903)",1
"(436689758, 5168879192)",4
"(4677757273, 2451940622)",2
"(2139941823, 2139941793)",5
"(2139941793, 2139941712)",1
"(2139941882, 2139941823)",1
"(2139941847, 5168879192)",2
"(355173356, 3885758233)",1
"(4739305028, 2139941712)",3
"(2451940622, 436837307)",2
"(2139941888, 2139941855)",2
"(2139941843, 2139941847)",1
"(3885758233, 355173356)",4
"(2139941809, 2139941888)",3
"(4677757273, 2139941762)",2
"(2139941861, 2139941855)",1
"(2139941882, 2139941874)",2
"(5168879174, 2139941823)",1
"(5168879171, 5168879174)",3
"(2139941823, 436866345)",2
"(2139941712, 4739305028)",2
"(4593528521, 4493459424)",1
"(2139941874, 2930467440)",1
"(436835405, 436837307)",2
"(436760124, 2139941756)",2
"(2139941762, 436837307)",1
"(2139941855, 436760124)",1
"(999136376, 797027851)",1
"(436815263, 436825115)",2
"(4194361079, 414685232)",1
"(797046994, 999136510)",3
"(999136420, 999136622)",4
"(999136622, 999136669)",1
"(436843544, 4194361079)",5
"(999136622, 2494929989)",4
"(2280572744, 436825076)",1
"(999136510, 999136435)",3
"(414685297, 436817473)",3
"(4194361079, 436843544)",3
"(414685297, 436843589)",3
"(436808504, 436808506)",2
"(999136669, 999136550)",3
"(3011984695, 436808504)",1
"(797027851, 797041533)",2
"(999136420, 999136376)",1
"(436808506, 436808504)",1
"(436843544, 999136556)",2
"(4194361079, 436843589)",1
"(3011984695, 436808498)",2
"(436815263, 436825076)",4
"(436825076, 2494929989)",1
"(999136556, 4194361079)",2
"(436808504, 999136498)",2
"(436825115, 436815263)",2
"(414685297, 436817456)",2
"(999136556, 436808498)",2
"(4194361079, 999136556)",1
"(436817456, 414685297)",3
"(2280572744, 436843544)",4
"(436808504, 436817456)",1
"(436808504, 3011984695)",2
"(999136435, 999136669)",2
"(797046970, 797046994)",1
"(999136468, 5129892267)",2
"(2280572744, 436825115)",1
"(436817473, 414685297)",1
"(436843589, 4194361079)",1
"(2494929989, 436825076)",2
"(999136510, 999136622)",4
"(436808506, 797041533)",1
"(436817456, 3011984695)",1
"(3011984695, 436817456)",1
"(436825076, 436815263)",1
"(999136554, 999136376)",2
"(414685232, 4194361079)",1
"(999136396, 999136420)",1
"(436843589, 414685297)",2
"(436843589, 999136556)",1
"(3851466426, 436849741)",1
"(5485688136, 436836861)",4
"(2517102561, 2281134391)",4
"(3848966656, 436827118)",2
"(3851468263, 3851468323)",5
"(436849742, 436838745)",4
"(436836861, 436849741)",3
"(3851468263, 1936511295)",3
"(1936511305, 3849142829)",6
"(436849742, 3851466426)",3
"(3848966653, 3848966656)",4
"(969906038, 436838745)",1
"(3849034931, 436838354)",4
"(436838745, 3807095963)",2
"(3849034931, 3849142829)",2
"(436827095, 3848966653)",5
"(3849142829, 3849034931)",3
"(436849742, 436849741)",2
"(3848966656, 3848966653)",3
"(3851468323, 3851468274)",3
"(3807095963, 436838745)",1
"(3848966653, 3851468323)",2
"(436849741, 436836861)",3
"(3848966656, 1936511295)",3
"(2517102561, 1936511305)",1
"(3849142829, 1936511305)",3
"(436838745, 969906501)",1
"(1936511295, 3848966656)",1
"(3851468274, 436838345)",1
"(1936511295, 3851468274)",1
"(436838745, 436849742)",2
"(436836861, 3851468323)",2
"(1936511305, 2517102561)",1
"(1853555274, 3851468263)",2
"(3851468323, 3848966653)",1
"(2281134369, 2517102561)",1
"(1936511295, 3849034931)",1
"(797013089, 732066125)",2
"(3851466426, 436849742)",3
"(436849741, 3851466426)",1
"(436827118, 3848966656)",1
"(3848966653, 436827095)",1
"(1306420387, 2006019922)",4
"(436839040, 997780456)",1
"(436839074, 436824978)",4
"(1306420387, 436855716)",3
"(436839041, 997780962)",4
"(732244852, 732244586)",1
"(436824978, 1905074740)",4
"(969907173, 997780456)",3
"(601728873, 600372008)",1
"(600372008, 614825743)",2
"(999076122, 436839041)",3
"(2006019922, 1306420387)",1
"(436855716, 436839041)",2
"(2006019922, 2006019923)",2
"(4752138029, 5864568515)",2
"(1306420373, 436821934)",4
"(3856575157, 436839074)",1
"(5864568515, 436824978)",2
"(436839040, 436839041)",2
"(600372044, 600371975)",2
"(997780456, 436839074)",4
"(1306420373, 2006019922)",1
"(436824978, 4752138029)",2
"(997780962, 4752138029)",1
"(997780962, 436839041)",3
"(436839040, 999076122)",1
"(614825750, 732244691)",1
"(997780456, 997780962)",1
"(1306420387, 4752138029)",3
"(436824978, 436839074)",2
"(3856575157, 969907173)",2
"(732244586, 600372044)",2
"(5864568515, 1905074740)",2
"(4752138029, 997780962)",1
"(1905074740, 436824978)",2
"(2006019922, 1306420373)",3
"(997780456, 436839040)",1
"(436839041, 436839040)",2
"(5062316059, 436855716)",4
"(999076122, 436839040)",1
"(997780962, 997780456)",1
"(436839074, 3856575157)",2
"(436855716, 1306420387)",1
"(436839041, 436855716)",2
"(2006019923, 2006019922)",1
"(614825743, 1855204537)",1
"(436839041, 999076122)",1
"(1855204537, 997780456)",1
"(2006019923, 436855716)",1
"(1855204537, 614825750)",1
"(436868186, 387153889)",6
"(4186802635, 4593300627)",2
"(4644118968, 2253236152)",3
"(4644090173, 4644090171)",4
"(436795698, 5851157780)",3
"(436795698, 436795710)",1
"(436795698, 4644090173)",3
"(436760313, 436868186)",3
"(2868515920, 3215386436)",2
"(436868186, 4507658430)",4
"(4593300627, 4593528521)",2
"(387153879, 387153889)",1
"(436760313, 798683238)",3
"(436795710, 4593300627)",2
"(4488095780, 2139941712)",1
"(3215386436, 4636791701)",2
"(4507658430, 436868186)",3
"(436795710, 436795698)",2
"(3215381031, 4636791701)",1
"(436795698, 4488095780)",2
"(798683238, 4186802635)",4
"(4644090173, 436795698)",3
"(5851157780, 436795698)",2
"(2139941793, 2139941713)",1
"(4593528521, 4488095780)",2
"(4488095780, 436795698)",2
"(3215381035, 3215381031)",2
"(436879485, 5851157780)",3
"(3215381031, 3215386436)",3
"(3215381031, 4644118968)",2
"(4488095780, 4593528521)",6
"(3215386436, 3215381031)",2
"(436795698, 4186802635)",2
"(4636791701, 3215381031)",1
"(436795698, 4507658430)",1
"(4644090171, 4644090173)",1
"(4507658430, 436795698)",2
"(5851157780, 3307685321)",1
"(387153879, 436795710)",2
"(2139941712, 2139941713)",1
"(3215381031, 3215381035)",1
"(3307685321, 5851157780)",1
"(2139941713, 387153879)",1
"(3215381031, 4644090171)",2
"(2139941712, 4488095780)",1
"(436870892, 436833504)",7
"(1939143615, 3832473811)",4
"(3832473811, 436870883)",5
"(3830515838, 3832473811)",4
"(414685927, 414685925)",2
"(436844936, 436718819)",5
"(436871394, 436718819)",1
"(436844936, 436849759)",1
"(1939144058, 436718810)",4
"(436849759, 414685925)",1
"(436860758, 1939144058)",2
"(1939143659, 1939143615)",3
"(1939144058, 436860758)",2
"(414685925, 436849759)",2
"(3830515838, 1939143615)",1
"(490631694, 436870892)",3
"(414686052, 436718831)",2
"(436718831, 414686052)",2
"(436849763, 436849759)",3
"(436718819, 436871394)",2
"(1939143615, 3830515838)",1
"(414685927, 3830515838)",2
"(436870883, 3832473811)",2
"(436870892, 490631694)",2
"(3830515838, 414685927)",1
"(1939144048, 436870892)",2
"(436844936, 436833504)",1
"(436860758, 436860771)",2
"(1939143615, 1939143672)",2
"(436849759, 414685927)",2
"(436718819, 436718831)",4
"(3832473811, 1939143615)",1
"(436833504, 436870883)",3
"(436870892, 1939144048)",2
"(436718819, 436860771)",1
"(436849759, 436849763)",1
"(414685925, 414685927)",3
"(1939144058, 1939144048)",1
"(436833504, 436870892)",3
"(436833504, 436844936)",1
"(436833504, 414685927)",2
"(436870883, 436833504)",1
"(3832473811, 3830515838)",1
"(436718810, 1939144058)",1
"(436860771, 436860758)",1
"(1918236159, 2820731991)",3
"(414684631, 436836051)",4
"(2108483924, 2108483850)",6
"(436836029, 6264769385)",6
"(1887976766, 436833997)",1
"(2932339362, 436836029)",1
"(1887976766, 4625706296)",4
"(436808972, 436808961)",2
"(2108483850, 1887976766)",2
"(2932339362, 1837127506)",3
"(2820258489, 5082825744)",2
"(2108483924, 436836051)",3
"(414684631, 5082825745)",2
"(436834009, 1835300570)",2
"(1837127506, 2932339362)",3
"(5082825745, 436859611)",1
"(2108483850, 2108483924)",1
"(436808961, 436834009)",3
"(5082825744, 5082825745)",3
"(5082825745, 5082825744)",2
"(436834009, 5082825745)",1
"(414684403, 2932339362)",1
"(2108483924, 436808972)",3
"(2108483850, 6264720413)",1
"(4625706296, 1887976766)",2
"(436833997, 1887976766)",2
"(436808961, 2932339362)",1
"(414684631, 3212614757)",2
"(5119449053, 1835300570)",1
"(1835300570, 436834009)",1
"(436836051, 2108483924)",2
"(2108483865, 436833997)",2
"(436808972, 2108483924)",1
"(436808972, 436836051)",2
"(436808972, 5082825745)",3
"(2108483914, 436836029)",1
"(1835300766, 436833997)",1
"(2820731991, 436836051)",1
"(2932339362, 414684403)",2
"(436834009, 436808961)",2
"(2932339362, 1835300570)",2
"(5082825745, 414684631)",1
"(1829303752, 436833997)",1
"(5082825745, 436834009)",1
"(6264769385, 436836029)",1
"(436859611, 5082825745)",1
"(2108483865, 436808961)",2
"(1887976766, 2108483850)",1
"(436833997, 2108483865)",1
"(436836029, 2108483865)",1
"(845975901, 6097383908)",1
"(845976181, 436830741)",1
"(436844074, 4784810896)",3
"(845976275, 845976055)",2
"(845976228, 845975934)",10
"(436844129, 845976139)",2
"(845976181, 845976275)",5
"(845976079, 845976181)",3
"(436844126, 436844129)",3
"(845975934, 845976092)",7
"(845976228, 732066612)",3
"(4784810896, 436844074)",4
"(845975960, 845976270)",2
"(436844126, 845976225)",2
"(845976193, 436844126)",2
"(3828439422, 3828439663)",1
"(845976055, 436844126)",1
"(436877623, 3828439422)",4
"(845976092, 845976079)",2
"(436830742, 845975960)",3
"(4784810896, 436844126)",2
"(3828439422, 4784810896)",4
"(4784810896, 3828439422)",1
"(436822961, 4784810896)",2
"(4784810896, 436822961)",6
"(6097383908, 845975901)",2
"(436877623, 845976092)",3
"(845976092, 436877623)",5
"(845976139, 845976270)",1
"(436844129, 436830741)",1
"(845976079, 845976139)",2
"(436830742, 845976275)",2
"(845976228, 436844129)",3
"(845976193, 845976228)",1
"(732066513, 845975960)",1
"(2283364407, 3655691689)",4
"(1251053795, 2283364407)",2
"(1906282404, 414684891)",2
"(436833637, 3655691689)",3
"(603146306, 436833637)",2
"(1906282247, 1906282272)",3
"(436833637, 414684891)",3
"(2283364407, 1251053795)",3
"(5894413322, 2289450043)",3
"(414684743, 1906282321)",2
"(1906282272, 1906282321)",1
"(850491606, 2289450043)",4
"(414684891, 436833637)",2
"(1906282247, 1906282404)",5
"(1906282272, 2289450043)",2
"(436859186, 1906282321)",1
"(1906282321, 436859186)",4
"(1906282272, 1906282247)",5
"(5894413328, 2283364407)",3
"(414684891, 1906282404)",2
"(3655691689, 2283364407)",4
"(2283364407, 5894413362)",2
"(2283364407, 436833635)",2
"(436833635, 436833637)",3
"(2283364407, 2289450043)",7
"(2289450043, 5894413362)",3
"(3655691689, 436833637)",2
"(1906282247, 436859186)",2
"(436833635, 2283364407)",2
"(436833635, 1906282404)",1
"(1906282321, 414684743)",1
"(1906282321, 1906282272)",2
"(436833637, 436833635)",3
"(5894413322, 5894413328)",4
"(2289450043, 850491606)",1
"(436833637, 603146306)",2
"(3873291334, 436883105)",2
"(436856276, 436856294)",3
"(436856294, 436856438)",3
"(3863007938, 3863007944)",1
"(5593950704, 3390941195)",3
"(436856448, 436856294)",1
"(436883105, 2533148374)",1
"(3390941195, 3873291334)",2
"(436856448, 3873291334)",2
"(2380934392, 4598396892)",3
"(5211024300, 2533148374)",3
"(2533148374, 5211024300)",4
"(5954245315, 436875953)",1
"(3390941195, 5593950704)",1
"(4598396892, 436883105)",2
"(436877383, 5593950704)",5
"(3873291334, 3390941195)",2
"(436856438, 436856448)",4
"(5318242313, 436856448)",2
"(3863007938, 4598385546)",1
"(436856448, 5593950713)",2
"(5593950704, 5593950713)",3
"(5593950704, 3893667692)",4
"(5318242313, 436877383)",2
"(3893667695, 5593950713)",2
"(436856294, 436856276)",2
"(5593950704, 5318242313)",1
"(3390941195, 2533148374)",1
"(436875953, 5211024300)",1
"(436856448, 5318242313)",1
"(5211024300, 436875953)",4
"(3873291066, 5954245315)",3
"(3863007944, 3863007938)",3
"(2533148374, 436883105)",4
"(2533148374, 3390941195)",2
"(5348913318, 3873291066)",1
"(436875953, 5954245315)",1
"(3873291334, 436856448)",1
"(5954245315, 3873291066)",3
"(5954245315, 5348913318)",1
"(5593950704, 3893667695)",2
"(5593950713, 5593950704)",3
"(5593950713, 3893667695)",1
"(436883105, 4598396892)",1
"(4598385546, 3863007938)",1
"(5352126712, 5076485627)",1
"(5076485627, 5352126658)",1
"(436685933, 2565948332)",2
"(852435432, 2568372141)",2
"(4607180489, 436816293)",1
"(1102195954, 6360065233)",6
"(2812594808, 436880822)",2
"(5352126657, 5076485629)",2
"(6360065233, 2812594808)",2
"(1906282272, 414684658)",4
"(414684658, 4607180489)",2
"(2565948332, 436685933)",4
"(2568372141, 852435432)",3
"(4607180489, 414684658)",1
"(2565948332, 852435432)",3
"(3210749581, 4742502249)",2
"(5076485629, 5352126712)",2
"(4742502253, 4742502249)",3
"(5076485623, 5076485627)",1
"(436860503, 852435432)",2
"(2480682831, 4607180489)",1
"(436880822, 1906282321)",1
"(5076485623, 5352126712)",3
"(2565948332, 436860503)",2
"(2562573562, 436685933)",1
"(436816293, 4607180489)",2
"(4607180489, 1102195954)",1
"(4375633104, 5352126712)",3
"(436816293, 436685933)",1
"(436860503, 3210749581)",4
"(6360065233, 1102195954)",2
"(5076485629, 5076485642)",2
"(436880822, 1102195954)",2
"(1906282321, 436880822)",2
"(1102195954, 436880822)",2
"(3210749581, 2565948332)",2
"(4742502249, 4742502253)",1
"(436816293, 2562573562)",1
"(436685933, 2562573562)",1
"(2565948332, 5352126712)",2
"(5352126712, 5076485642)",1
"(6360065233, 4742502253)",3
"(436685933, 436816293)",1
"(414684658, 436880822)",1
"(1102195954, 4607180489)",1
"(5352126712, 2565948332)",1
"(3210749581, 436860503)",1
"(852435432, 436860503)",2
"(852435432, 2565948332)",1
"(4607180489, 2480682831)",1
"(4642688811, 6967793527)",3
"(4642688818, 4642688805)",1
"(2352785202, 806429427)",1
"(4642688810, 4642688811)",5
"(358924984, 3008086106)",2
"(4642688817, 4642688816)",1
"(358928066, 5833798058)",2
"(4642688812, 4642688813)",1
"(358924984, 5833798079)",1
"(358924445, 3008086129)",3
"(4642688812, 4642688810)",1
"(414688228, 3955635811)",2
"(358928066, 4642688813)",2
"(3966737277, 4642688802)",1
"(358924988, 414688228)",3
"(5833798079, 3966737277)",5
"(3955453964, 4642688811)",2
"(4642688811, 3955453964)",1
"(806429427, 5833798058)",3
"(5344150554, 4642688802)",1
"(3008086106, 358924988)",1
"(5833798058, 806429427)",1
"(606980737, 806429427)",1
"(4642688819, 4642688821)",3
"(806429427, 3955635811)",3
"(3966737277, 5833798079)",4
"(5833798079, 358924445)",2
"(6967793522, 4642688810)",1
"(6967793527, 4642688811)",2
"(414688228, 358928056)",1
"(4642688802, 3966737277)",1
"(3462615769, 5833798058)",2
"(4642688818, 4642688819)",1
"(5344150554, 5344150555)",1
"(3008086129, 358924445)",1
"(6967793527, 6967793522)",2
"(4642688821, 4642688805)",2
"(5833798079, 358924984)",2
"(5833798058, 358928066)",1
"(2352785202, 3008086106)",1
"(5833798058, 3462615769)",1
"(5344150555, 5344150554)",2
"(4642688821, 4642688819)",1
"(2352785202, 414688228)",1
"(358928056, 358924988)",1
"(358924988, 3955635823)",1
"(4642688811, 3955453968)",2
"(358924445, 3008086106)",1
"(4642688805, 5833798079)",1
"(3008086106, 358924445)",1
"(3955635811, 806429427)",1
"(4642688819, 4642688817)",1
"(5344150554, 5833798079)",1
"(3966737277, 4642688821)",1
"(4642688821, 3966737277)",1
"(4719369195, 5833798079)",1
"(3955635823, 358924988)",1
"(4642688816, 4642688818)",1
"(2294474246, 2294474250)",1
"(4604019409, 3402008605)",3
"(2359012972, 1793928799)",2
"(2294474185, 2294474201)",2
"(436718562, 4641608329)",1
"(2294474327, 2294474270)",4
"(4959217819, 4688637845)",2
"(4641608329, 4601063916)",3
"(2356794743, 2356794741)",2
"(4641608329, 1105514105)",3
"(3402008618, 4875096512)",2
"(4688637845, 4634699476)",2
"(2290159243, 1793928799)",2
"(1103903429, 4875096512)",2
"(2358143331, 2294474296)",1
"(2356794742, 2294474299)",1
"(1793928799, 436830706)",1
"(436718562, 2294474270)",2
"(4872343740, 4688637845)",1
"(3441275716, 4634424307)",3
"(2294482013, 1103903429)",2
"(2356794741, 2290159243)",1
"(3402008618, 4872343740)",2
"(1103903429, 2294474299)",2
"(1105513873, 4381061186)",1
"(2294474296, 2294482013)",2
"(4959217819, 3441292765)",1
"(4688637845, 4872343740)",2
"(2294474327, 2294474185)",2
"(2294474296, 2294474327)",1
"(2356794741, 2294474296)",1
"(436830706, 2356794694)",2
"(2294474165, 2358143331)",1
"(2290159132, 1793928799)",2
"(1103903429, 2294482013)",3
"(2294474165, 2294474185)",2
"(3441275716, 1105513855)",1
"(436830706, 2294474296)",1
"(4688637845, 4604019409)",1
"(2294482013, 2294474296)",1
"(1793928799, 2359012972)",2
"(4634424307, 4163632110)",1
"(4381061186, 3441275716)",1
"(4601063916, 4641608329)",1
"(4634699476, 4381061186)",1
"(4875096512, 3402008618)",2
"(4875096512, 1103903429)",1
"(4872343740, 1327540325)",1
"(4381061186, 4634699476)",1
"(2294474201, 2294474270)",1
"(4634424307, 4634699476)",1
"(4641608329, 1793928799)",1
"(1793928799, 1105513873)",1
"(436718573, 4634424307)",1
"(1793928799, 4641608329)",1
"(4688637845, 436718573)",1
